,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
32381,37,services,single,professional.course,no,yes,no,cellular,may,fri,279,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32382,26,student,single,basic.9y,,yes,no,cellular,may,fri,682,2,3,2,success,-1.8,92.893,-46.2,1.313,5099.1,no
32385,34,technician,married,professional.course,no,yes,no,cellular,may,fri,81,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32386,21,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,279,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32387,36,blue-collar,married,basic.9y,no,,,cellular,may,fri,68,5,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32388,51,management,married,university.degree,no,no,no,cellular,may,fri,127,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32391,41,services,single,high.school,no,no,no,cellular,may,fri,1642,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32392,39,blue-collar,married,basic.9y,,no,no,cellular,may,fri,69,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32393,40,blue-collar,married,basic.6y,,yes,no,cellular,may,fri,356,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32395,47,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,146,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32396,33,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,264,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32398,33,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,474,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32399,54,admin.,divorced,professional.course,no,yes,no,telephone,may,fri,75,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32400,41,services,single,high.school,,yes,no,cellular,may,fri,77,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32401,33,admin.,married,high.school,no,no,yes,cellular,may,fri,254,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32402,35,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,219,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32403,34,management,single,university.degree,no,yes,no,cellular,may,fri,175,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32406,37,services,single,professional.course,no,yes,no,cellular,may,fri,241,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32407,32,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,297,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32408,51,admin.,married,high.school,,no,no,cellular,may,fri,117,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32409,41,blue-collar,single,basic.6y,,no,no,cellular,may,fri,103,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32410,55,management,married,basic.4y,no,no,no,cellular,may,fri,95,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32411,34,admin.,married,university.degree,no,yes,no,cellular,may,fri,198,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32412,40,blue-collar,married,basic.6y,,no,no,cellular,may,fri,182,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32413,35,technician,married,professional.course,no,yes,no,cellular,may,fri,226,5,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32414,55,entrepreneur,divorced,university.degree,,no,no,cellular,may,fri,133,8,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32415,31,admin.,married,high.school,no,no,no,cellular,may,fri,123,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32416,41,blue-collar,single,basic.6y,,no,no,cellular,may,fri,211,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32417,35,services,single,high.school,no,yes,no,telephone,may,fri,473,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32418,29,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,26,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32419,32,blue-collar,married,basic.9y,,yes,no,cellular,may,fri,137,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32420,29,blue-collar,single,basic.9y,,no,no,cellular,may,fri,85,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32421,25,blue-collar,single,basic.9y,no,yes,yes,cellular,may,fri,238,6,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32422,32,management,married,university.degree,no,no,no,cellular,may,fri,316,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32423,41,services,single,high.school,no,yes,no,cellular,may,fri,408,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32424,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,144,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32425,32,technician,married,high.school,no,no,no,cellular,may,fri,428,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32426,30,services,single,high.school,,no,no,cellular,may,fri,422,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32427,32,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,44,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32428,31,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,294,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32429,41,admin.,married,university.degree,,yes,no,telephone,may,fri,288,3,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32430,48,admin.,married,basic.9y,no,no,no,cellular,may,fri,311,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32432,32,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,91,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32435,35,technician,married,high.school,,yes,no,cellular,may,fri,104,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32436,40,admin.,married,high.school,,no,yes,cellular,may,fri,326,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32437,35,management,married,professional.course,no,no,yes,cellular,may,fri,376,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32440,37,blue-collar,married,high.school,,no,no,cellular,may,fri,323,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32441,42,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,309,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32442,49,blue-collar,single,,,yes,no,cellular,may,fri,347,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32443,38,admin.,married,high.school,no,yes,no,cellular,may,fri,247,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32444,38,admin.,married,high.school,no,no,no,cellular,may,fri,217,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32446,36,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,207,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32447,31,services,married,high.school,no,no,no,cellular,may,fri,130,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32449,35,management,married,professional.course,no,,,cellular,may,fri,154,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32450,29,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,202,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32452,27,services,single,high.school,no,yes,no,cellular,may,fri,86,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32454,37,admin.,married,high.school,,yes,no,cellular,may,fri,503,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32455,42,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,262,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32457,32,blue-collar,married,basic.9y,,yes,no,cellular,may,fri,177,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32458,39,services,married,high.school,,yes,yes,telephone,may,fri,186,4,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32459,36,admin.,married,university.degree,no,yes,no,cellular,may,fri,334,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32460,29,services,married,basic.9y,no,no,yes,cellular,may,fri,274,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32461,30,admin.,single,high.school,no,no,yes,cellular,may,fri,154,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32464,39,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,557,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32465,30,services,divorced,high.school,no,,,cellular,may,fri,186,4,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32466,34,admin.,single,university.degree,no,no,no,cellular,may,fri,134,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32467,28,services,married,high.school,no,yes,no,cellular,may,fri,237,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32468,37,blue-collar,married,high.school,,no,yes,telephone,may,fri,367,5,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32470,37,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,612,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32474,34,admin.,married,high.school,,no,no,cellular,may,fri,267,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32476,33,blue-collar,married,high.school,,no,yes,cellular,may,fri,296,5,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32477,35,admin.,single,university.degree,no,no,yes,cellular,may,fri,174,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32479,49,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,235,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32481,30,services,single,high.school,,yes,no,cellular,may,fri,55,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32482,43,blue-collar,married,basic.6y,no,yes,no,cellular,may,fri,156,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32483,58,management,single,university.degree,no,yes,no,cellular,may,fri,685,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,yes
32484,45,blue-collar,single,professional.course,no,yes,no,cellular,may,fri,1954,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32485,44,admin.,divorced,high.school,no,yes,yes,cellular,may,fri,211,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32486,39,blue-collar,married,basic.9y,,no,no,cellular,may,fri,143,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32487,28,admin.,married,high.school,no,no,no,cellular,may,fri,129,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32489,38,admin.,married,high.school,no,,,cellular,may,fri,295,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32490,52,services,married,high.school,no,no,yes,cellular,may,fri,38,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32491,37,blue-collar,married,basic.4y,no,yes,yes,cellular,may,fri,456,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32492,54,technician,married,university.degree,,no,no,cellular,may,fri,217,7,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32496,57,services,divorced,,no,no,no,cellular,may,fri,405,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32497,43,blue-collar,married,basic.4y,,no,no,cellular,may,fri,518,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32498,32,admin.,married,high.school,no,yes,no,cellular,may,fri,438,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32501,44,blue-collar,married,basic.4y,,no,no,cellular,may,fri,361,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32502,45,technician,single,university.degree,no,no,no,cellular,may,fri,311,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32503,34,blue-collar,married,basic.4y,,yes,no,cellular,may,fri,1094,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32504,35,blue-collar,married,basic.6y,,yes,no,cellular,may,fri,746,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32505,35,admin.,married,university.degree,no,yes,no,cellular,may,fri,348,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32506,36,entrepreneur,divorced,basic.6y,no,yes,no,cellular,may,fri,53,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32508,32,services,single,high.school,no,yes,no,cellular,may,fri,583,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32509,54,technician,married,university.degree,,yes,no,telephone,may,fri,265,4,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32512,30,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,487,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32513,28,services,married,high.school,no,no,no,cellular,may,fri,1049,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32514,50,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,213,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32516,35,admin.,married,university.degree,no,yes,no,cellular,may,fri,348,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32519,32,blue-collar,married,basic.9y,,yes,no,cellular,may,fri,83,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32520,36,admin.,married,university.degree,no,no,yes,telephone,may,fri,267,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32521,29,blue-collar,single,basic.4y,,yes,no,cellular,may,fri,340,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32523,29,admin.,single,high.school,no,no,no,cellular,may,fri,553,2,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32525,30,technician,married,professional.course,no,yes,no,cellular,may,fri,156,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32526,43,blue-collar,married,basic.9y,,yes,no,cellular,may,fri,288,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32528,34,blue-collar,married,basic.9y,,yes,yes,telephone,may,fri,219,4,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32529,37,unemployed,married,basic.9y,no,yes,yes,cellular,may,fri,129,4,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32530,35,admin.,single,high.school,no,no,no,cellular,may,fri,282,5,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32531,36,services,married,high.school,,no,no,cellular,may,fri,89,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32532,34,admin.,married,basic.9y,no,yes,no,cellular,may,fri,152,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32533,29,services,divorced,high.school,no,yes,no,cellular,may,fri,323,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32534,36,services,married,high.school,,no,no,cellular,may,fri,311,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32535,36,services,married,high.school,,yes,yes,cellular,may,fri,108,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32536,29,services,divorced,high.school,no,yes,no,cellular,may,fri,548,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32537,44,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,199,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32539,47,blue-collar,married,basic.4y,,yes,no,cellular,may,fri,173,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32540,47,blue-collar,married,basic.4y,,yes,no,cellular,may,fri,177,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32543,34,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,26,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32544,38,blue-collar,married,professional.course,no,yes,no,telephone,may,fri,713,3,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32545,33,blue-collar,married,professional.course,no,yes,no,telephone,may,fri,15,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32546,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,423,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,yes
32550,28,unemployed,married,basic.9y,no,yes,no,cellular,may,fri,349,1,999,0,,-1.8,92.893,-46.2,1.313,5099.1,no
32551,34,admin.,married,basic.9y,no,,,cellular,may,fri,248,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32552,34,technician,married,basic.9y,no,yes,yes,cellular,may,mon,142,4,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32553,34,self-employed,single,university.degree,no,yes,no,cellular,may,mon,102,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32554,53,self-employed,divorced,basic.4y,no,no,no,cellular,may,mon,82,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32555,26,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,84,7,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32556,41,housemaid,single,university.degree,no,yes,no,telephone,may,mon,9,5,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32557,43,blue-collar,married,basic.9y,,yes,no,telephone,may,mon,20,5,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32558,29,entrepreneur,married,basic.4y,,no,no,cellular,may,mon,332,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32560,34,unemployed,single,high.school,no,yes,no,telephone,may,mon,21,5,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32562,34,technician,single,professional.course,no,yes,no,cellular,may,mon,240,6,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32563,54,management,married,high.school,,no,no,cellular,may,mon,229,5,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32565,38,entrepreneur,single,university.degree,no,yes,no,telephone,may,mon,30,4,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32566,50,blue-collar,married,,,yes,yes,telephone,may,mon,10,8,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32567,27,admin.,married,high.school,no,no,no,cellular,may,mon,88,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32568,29,services,single,high.school,no,yes,no,cellular,may,mon,14,8,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32569,56,services,divorced,high.school,,yes,no,cellular,may,mon,125,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32570,39,admin.,married,university.degree,no,yes,no,cellular,may,mon,156,7,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32571,44,services,married,basic.9y,no,yes,no,cellular,may,mon,50,5,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32572,31,technician,married,university.degree,no,yes,no,cellular,may,mon,15,8,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32573,32,blue-collar,single,high.school,no,no,no,cellular,may,mon,80,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32576,45,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,295,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32577,30,blue-collar,married,basic.9y,,no,no,cellular,may,mon,259,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32578,54,management,married,basic.6y,no,yes,no,cellular,may,mon,54,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32580,39,blue-collar,married,basic.4y,,yes,no,cellular,may,mon,652,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32583,34,blue-collar,single,basic.6y,,yes,no,cellular,may,mon,67,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32584,31,services,single,high.school,no,yes,no,cellular,may,mon,206,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32585,25,blue-collar,single,high.school,,yes,no,cellular,may,mon,23,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32586,35,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,249,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32587,43,blue-collar,married,basic.4y,,,,cellular,may,mon,485,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32588,40,technician,married,professional.course,no,yes,no,cellular,may,mon,94,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32589,29,admin.,single,high.school,no,yes,no,telephone,may,mon,26,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32590,44,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,309,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32592,33,admin.,single,university.degree,no,no,no,cellular,may,mon,657,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32593,33,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,313,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32594,34,services,married,high.school,no,yes,no,cellular,may,mon,577,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32595,33,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,457,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32596,37,admin.,married,high.school,,no,no,cellular,may,mon,547,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32597,35,management,single,university.degree,no,,,cellular,may,mon,246,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32598,27,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,210,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32599,30,admin.,married,high.school,no,yes,no,cellular,may,mon,27,7,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32600,53,blue-collar,single,basic.4y,,yes,no,cellular,may,mon,267,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32602,42,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,139,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32603,26,admin.,single,university.degree,no,yes,no,cellular,may,mon,57,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32604,42,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,212,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32608,34,admin.,married,high.school,no,yes,yes,cellular,may,mon,528,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32612,27,admin.,single,high.school,no,yes,no,cellular,may,mon,156,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32613,27,admin.,single,high.school,no,yes,no,cellular,may,mon,94,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32614,34,admin.,married,university.degree,no,yes,no,cellular,may,mon,351,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32615,26,student,single,high.school,no,yes,no,cellular,may,mon,73,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32618,26,admin.,single,university.degree,no,no,no,cellular,may,mon,143,4,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32619,26,student,single,high.school,no,yes,no,cellular,may,mon,255,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32620,33,self-employed,single,university.degree,no,no,no,cellular,may,mon,164,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32622,32,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,197,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32623,37,management,single,basic.9y,no,yes,no,cellular,may,mon,189,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32624,37,management,single,basic.9y,no,no,no,cellular,may,mon,261,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32625,30,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,165,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32626,40,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,84,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32629,23,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,58,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32630,25,admin.,married,university.degree,no,no,no,cellular,may,mon,496,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32631,48,technician,married,basic.9y,no,yes,no,cellular,may,mon,87,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32633,23,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,285,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32634,37,entrepreneur,married,basic.9y,no,no,no,cellular,may,mon,69,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32635,32,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,207,7,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32639,23,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,657,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32640,35,blue-collar,married,,no,yes,no,cellular,may,mon,40,8,10,1,success,-1.8,92.893,-46.2,1.299,5099.1,no
32642,31,technician,single,university.degree,no,yes,no,cellular,may,mon,94,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32643,53,self-employed,married,basic.4y,,yes,no,cellular,may,mon,62,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32645,32,admin.,married,high.school,no,yes,no,cellular,may,mon,689,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32646,47,blue-collar,married,basic.4y,,yes,yes,cellular,may,mon,341,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32647,41,blue-collar,married,basic.6y,,yes,no,cellular,may,mon,12,8,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32648,33,services,single,high.school,no,yes,no,telephone,may,mon,32,5,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32649,38,admin.,divorced,high.school,no,no,no,cellular,may,mon,344,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32650,36,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,195,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32653,32,admin.,married,high.school,no,yes,no,cellular,may,mon,155,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32655,52,services,married,high.school,,yes,no,telephone,may,mon,243,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32656,37,admin.,married,high.school,no,no,no,telephone,may,mon,42,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32657,31,admin.,married,high.school,no,yes,yes,cellular,may,mon,12,5,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32658,36,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,460,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32659,32,technician,single,professional.course,no,yes,no,cellular,may,mon,183,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32660,32,technician,single,professional.course,no,yes,no,cellular,may,mon,242,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32661,36,admin.,married,university.degree,no,no,no,cellular,may,mon,112,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32662,36,blue-collar,married,basic.9y,no,no,no,cellular,may,mon,8,6,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32663,45,technician,,basic.6y,no,no,no,cellular,may,mon,197,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32664,26,student,single,basic.4y,no,no,yes,cellular,may,mon,802,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32666,40,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,15,7,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32667,52,blue-collar,married,basic.9y,no,no,no,cellular,may,mon,182,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32670,51,blue-collar,married,basic.4y,,no,no,cellular,may,mon,214,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32671,26,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,152,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
